id,country,state,city,zip,latitude,longitude
8905,US,NY,Goldens Brg,10526,41.29,-73.64
8906,US,NY,Goshen,10924,41.4,-74.32
8907,US,NY,Grahamsville,12740,41.84,-74.54
8908,US,NY,Sundown,12740,41.84,-74.54
8909,US,NY,Grand Gorge,12434,42.35,-74.5
8910,US,NY,Granite Springs,10527,41.3,-73.75
8911,US,NY,Granite Spgs,10527,41.3,-73.75
8912,US,NY,Greenfield Park,12435,41.72,-74.52
8913,US,NY,Greenfld Park,12435,41.72,-74.52
8914,US,NY,Greenwood Lake,10925,41.22,-74.28
8915,US,NY,Greenwood Lk,10925,41.22,-74.28
8916,US,NY,Haines Falls,12436,42.2,-74.09
8917,US,NY,Halcottsville,12438,42.2,-74.6
8918,US,NY,Hankins,12741,41.81,-75.08
8919,US,NY,Harriman,10926,41.3,-74.14
8920,US,NY,Harris,12742,41.71,-74.72
8921,US,NY,Harrison,10528,41.02,-73.72
8922,US,NY,Hartsdale,10530,41.02,-73.8
8923,US,NY,Haverstraw,10927,41.18,-73.95
8924,US,NY,Hawthorne,10532,41.1,-73.79
8925,US,NY,Hensonville,12439,42.25,-74.22
8926,US,NY,East Windham,12439,42.25,-74.22
8927,US,NY,High Falls,12440,41.8,-74.13
8928,US,NY,Highland,12528,41.71,-73.96
8929,US,NY,Highland Falls,10928,41.36,-73.96
8930,US,NY,Highland Fls,10928,41.36,-73.96
8931,US,NY,Highland Lake,12743,41.52,-74.85
8932,US,NY,Highland Mills,10930,41.35,-74.12
8933,US,NY,Highland Mls,10930,41.35,-74.12
8934,US,NY,Highmount,12441,42.16,-74.45
8935,US,NY,Hillburn,10931,41.12,-74.17
8936,US,NY,Hillsdale,12529,42.2,-73.54
8937,US,NY,Hollowville,12530,42.2,-73.67
8938,US,NY,Holmes,12531,41.53,-73.66
8939,US,NY,Homes,12531,41.53,-73.66
8940,US,NY,Whaley Lake,12531,41.53,-73.66
8941,US,NY,Hopewell Junction,12533,41.58,-73.8
8942,US,NY,East Fishkill,12533,41.58,-73.8
8943,US,NY,Hopewell,12533,41.58,-73.8
8944,US,NY,Hopewell Jct,12533,41.58,-73.8
8945,US,NY,Wiccopee,12533,41.58,-73.8
8946,US,NY,Hortonville,12745,41.76,-75.03
8947,US,NY,Howells,10932,41.5,-74.38
8948,US,NY,Hudson,12534,42.25,-73.78
8949,US,NY,Hughsonville,12537,41.59,-73.89
8950,US,NY,Huguenot,12746,41.41,-74.63
8951,US,NY,Hunter,12442,42.21,-74.21
8952,US,NY,Hurley,12443,41.91,-74.05
8953,US,NY,Hurleyville,12747,41.73,-74.67
8954,US,NY,Hyde Park,12538,41.78,-73.93
8955,US,NY,Irvington,10533,41.03,-73.86
8956,US,NY,East Irvington,10533,41.03,-73.86
8957,US,NY,Irvington On Hudson,10533,41.03,-73.86
8958,US,NY,Jefferson Valley,10535,41.33,-73.79
8959,US,NY,Jefferson Vly,10535,41.33,-73.79
8960,US,NY,Jeffersonville,12748,41.78,-74.93
8961,US,NY,Jeffersonvlle,12748,41.78,-74.93
8962,US,NY,Jewett,12444,42.27,-74.28
8963,US,NY,Johnson,10933,41.33,-74.53
8964,US,NY,Katonah,10536,41.26,-73.68
8965,US,NY,Lake Katonah,10536,41.26,-73.68
8966,US,NY,Kauneonga Lake,12749,41.69,-74.82
8967,US,NY,Kauneonga Lk,12749,41.69,-74.82
8968,US,NY,Kenoza Lake,12750,41.73,-74.95
8969,US,NY,Kerhonkson,12446,41.77,-74.29
8970,US,NY,Cherrytown,12446,41.77,-74.29
8971,US,NY,Kiamesha Lake,12751,41.68,-74.66
8972,US,NY,Kingston,12401,41.93,-73.99
8973,US,NY,Eddyville,12401,41.93,-73.99
8974,US,NY,Saint Remy,12401,41.93,-73.99
8975,US,NY,St Remy,12401,41.93,-73.99
8976,US,NY,Kingston,12402,41.93,-73.99
8977,US,NY,Lagrangeville,12540,41.67,-73.73
8978,US,NY,La Grange,12540,41.67,-73.73
8979,US,NY,Lake Hill,12448,42.07,-74.2
8980,US,NY,Lake Huntington,12752,41.68,-74.99
8981,US,NY,Lk Huntington,12752,41.68,-74.99
8982,US,NY,Lake Katrine,12449,41.98,-73.99
8983,US,NY,Lake Peekskill,10537,41.33,-73.88
8984,US,NY,Lk Peekskill,10537,41.33,-73.88
8985,US,NY,Lanesville,12450,42.15,-74.2
8986,US,NY,Larchmont,10538,40.92,-73.75
8987,US,NY,Leeds,12451,42.3,-73.94
8988,US,NY,Lexington,12452,42.2,-74.36
8989,US,NY,Liberty,12754,41.8,-74.74
8990,US,NY,Lincolndale,10540,41.3,-73.71
8991,US,NY,Livingston,12541,42.13,-73.76
8992,US,NY,Livingston Manor,12758,41.89,-74.82
8993,US,NY,Lew Beach,12758,41.89,-74.82
8994,US,NY,Livingstn Mnr,12758,41.89,-74.82
8995,US,NY,Loch Sheldrake,12759,41.77,-74.65
8996,US,NY,Loch Sheldrke,12759,41.77,-74.65
8997,US,NY,Long Eddy,12760,41.85,-75.13
8998,US,NY,Mahopac,10541,41.36,-73.74
8999,US,NY,Lake Lincolnd,10541,41.36,-73.74
9000,US,NY,Lake Lincolndale,10541,41.36,-73.74
9001,US,NY,Lake Mahopac,10541,41.36,-73.74
9002,US,NY,Lake Secor,10541,41.36,-73.74
9003,US,NY,Mahopac Falls,10542,41.36,-73.73
9004,US,NY,Malden On Hudson,12453,42.1,-73.93
9005,US,NY,Malden Hudson,12453,42.1,-73.93
9006,US,NY,Malden,12453,42.1,-73.93
9007,US,NY,Mldn On Hdsn,12453,42.1,-73.93
9008,US,NY,Mamaroneck,10543,40.93,-73.72
9009,US,NY,Maplecrest,12454,42.29,-74.15
9010,US,NY,Margaretville,12455,42.14,-74.65
9011,US,NY,Marlboro,12542,41.6,-73.97
9012,US,NY,Marlborough,12542,41.6,-73.97
9013,US,NY,Maryknoll,10545,41.17,-73.83
9014,US,NY,Maybrook,12543,41.48,-74.21
9015,US,NY,Mellenville,12544,42.26,-73.68
9016,US,NY,Middletown,10940,41.44,-74.42
9017,US,NY,Scotchtown,10940,41.44,-74.42
9018,US,NY,Scotchtown Branch,10940,41.44,-74.42
9019,US,NY,Middletown,10941,41.44,-74.42
9020,US,NY,Scotchtown,10941,41.44,-74.42
9021,US,NY,Scotchtown Branch,10941,41.44,-74.42
9022,US,NY,Newburgh,12555,41.53,-74.04
9023,US,NY,Mid Hudson,12555,41.53,-74.04
9024,US,NY,Millbrook,12545,41.78,-73.69
9025,US,NY,Millerton,12546,41.95,-73.51
9026,US,NY,Millwood,10546,41.19,-73.79
9027,US,NY,Milton,12547,41.65,-73.96
9028,US,NY,Modena,12548,41.64,-74.1
9029,US,NY,Mohegan Lake,10547,41.31,-73.84
9030,US,NY,Lake Mohegan,10547,41.31,-73.84
9031,US,NY,Mongaup Valley,12762,41.66,-74.78
9032,US,NY,Mongaup Vly,12762,41.66,-74.78
9033,US,NY,Monroe,10949,41.33,-74.19
9034,US,NY,Monroe,10950,41.32,-74.18
9035,US,NY,Kiryas Joel,10950,41.32,-74.18
9036,US,NY,S Bloomng Grv,10950,41.32,-74.18
9037,US,NY,Monsey,10952,41.11,-74.06
9038,US,NY,Airmont,10952,41.11,-74.06
9039,US,NY,Kaser,10952,41.11,-74.06
9040,US,NY,Chestnut Ridge,10952,41.11,-74.06
9041,US,NY,Suffern,10952,41.11,-74.06
9042,US,NY,Wesley Hills,10952,41.11,-74.06
9043,US,NY,Montgomery,12549,41.52,-74.23
9044,US,NY,Monticello,12701,41.65,-74.68
9045,US,NY,Forestburgh,12777,41.54,-74.69
9046,US,NY,Monticello,12777,41.54,-74.69
9047,US,NY,Forestburg,12777,41.54,-74.69
9048,US,NY,Montrose,10548,41.24,-73.94
9049,US,NY,Mountain Dale,12763,41.68,-74.53
9050,US,NY,Mountaindale,12763,41.68,-74.53
9051,US,NY,Mountainville,10953,41.41,-74.05
9052,US,NY,Mount Kisco,10549,41.2,-73.73
9053,US,NY,Bedford Corners,10549,41.2,-73.73
9054,US,NY,Bedford Cors,10549,41.2,-73.73
9055,US,NY,Mount Marion,12456,42.03,-74.0
9056,US,NY,Mount Merion Park,12456,42.03,-74.0
9057,US,NY,Mount Tremper,12457,42.04,-74.23
9058,US,NY,Mount Vernon,10550,40.91,-73.82
9059,US,NY,Mount Vernon,10551,40.91,-73.82
9060,US,NY,Mount Vernon,10552,40.91,-73.82
9061,US,NY,Fleetwood,10552,40.91,-73.82
9062,US,NY,Mt Vernon,10552,40.91,-73.82
9063,US,NY,Mount Vernon,10553,40.91,-73.82
9064,US,NY,Mt Vernon,10553,40.91,-73.82
9065,US,NY,Nanuet,10954,41.09,-74.01
9066,US,NY,Bardonia,10954,41.09,-74.01
9067,US,NY,Napanoch,12458,41.75,-74.37
9068,US,NY,Narrowsburg,12764,41.6,-75.06
9069,US,NY,Neversink,12765,41.84,-74.61
9070,US,NY,Newburgh,12550,41.5,-74.02
9071,US,NY,Balmville,12550,41.5,-74.02
9072,US,NY,Town Branch,12550,41.5,-74.02
9073,US,NY,Newburgh,12551,41.5,-74.02
9074,US,NY,Newburgh,12552,41.5,-74.02
9075,US,NY,New Windsor,12553,41.47,-74.02
9076,US,NY,Newburgh,12553,41.47,-74.02
9077,US,NY,New City,10956,41.15,-73.99
9078,US,NY,Clarkstown,10956,41.15,-73.99
9079,US,NY,New Hampton,10958,41.34,-74.45
9080,US,NY,New Kingston,12459,42.21,-74.68
9081,US,NY,New Milford,10959,41.26,-74.36
9082,US,NY,New Paltz,12561,41.74,-74.08
9083,US,NY,New Rochelle,10801,40.92,-73.77
9084,US,NY,New Rochelle,10802,40.92,-73.77
9085,US,NY,Pelham,10803,40.91,-73.8
9086,US,NY,New Rochelle,10803,40.91,-73.8
9087,US,NY,Pelham Manor,10803,40.91,-73.8
9088,US,NY,New Rochelle,10804,40.94,-73.78
9089,US,NY,Wykagyl,10804,40.94,-73.78
9090,US,NY,New Rochelle,10805,40.92,-73.77
9091,US,NY,North Branch,12766,41.8,-74.99
9092,US,NY,North Salem,10560,41.33,-73.59
9093,US,NY,Nyack,10960,41.09,-73.91
9094,US,NY,Grand View-on-hudson,10960,41.09,-73.91
9095,US,NY,Grnd Vw Hudsn,10960,41.09,-73.91
9096,US,NY,Central Nyack,10960,41.09,-73.91
9097,US,NY,Grandview,10960,41.09,-73.91
9098,US,NY,Grandview On Hudson,10960,41.09,-73.91
9099,US,NY,South Nyack,10960,41.09,-73.91
9100,US,NY,Upper Grandview,10960,41.09,-73.91
9101,US,NY,Upper Nyack,10960,41.09,-73.91
9102,US,NY,Durham,12422,42.4,-74.19
9103,US,NY,West Durham,12422,42.4,-74.19
9104,US,NY,Oak Hill,12460,42.4,-74.14
9105,US,NY,Obernburg,12767,41.84,-75.0
9106,US,NY,Olivebridge,12461,41.89,-74.24
9107,US,NY,Krumville,12461,41.89,-74.24
9108,US,NY,Olive,12461,41.89,-74.24
9109,US,NY,Samsonville,12461,41.89,-74.24
9110,US,NY,Orangeburg,10962,41.05,-73.94
9111,US,NY,Ossining,10562,41.15,-73.87
9112,US,NY,Crotonville,10562,41.15,-73.87
9113,US,NY,Kitchawan,10562,41.15,-73.87
9114,US,NY,Otisville,10963,41.47,-74.53
9115,US,NY,Palenville,12463,42.17,-74.01
9116,US,NY,Palisades,10964,41.0,-73.91
9117,US,NY,Parksville,12768,41.85,-74.76
9118,US,NY,Patterson,12563,41.5,-73.58
9119,US,NY,Pawling,12564,41.56,-73.59
9120,US,NY,Pearl River,10965,41.06,-74.0
9121,US,NY,Chestnut Ridge,10965,41.06,-74.0
9122,US,NY,Peekskill,10566,41.28,-73.92
9123,US,NY,Cortlandt Manor,10567,41.3,-73.89
9124,US,NY,Cortlandt Mnr,10567,41.3,-73.89
9125,US,NY,Phillipsport,12769,41.63,-74.44
9126,US,NY,Philmont,12565,42.24,-73.64
9127,US,NY,Phoenicia,12464,42.08,-74.31
9128,US,NY,Piermont,10968,41.03,-73.91
9129,US,NY,Grand View-on-hudson,10968,41.03,-73.91
9130,US,NY,Pine Bush,12566,41.6,-74.29
9131,US,NY,Pine Hill,12465,42.13,-74.47
9132,US,NY,Pine Island,10969,41.32,-74.38
9133,US,NY,Pine Plains,12567,41.97,-73.65
9134,US,NY,Gallatin,12567,41.97,-73.65
9135,US,NY,Mount Ross,12567,41.97,-73.65
9136,US,NY,Shekomeko,12567,41.97,-73.65
9137,US,NY,Plattekill,12568,41.62,-74.08
9138,US,NY,Pleasant Valley,12569,41.74,-73.82
9139,US,NY,Pleasant Vly,12569,41.74,-73.82
9140,US,NY,Pleasantville,10570,41.13,-73.78
9141,US,NY,Pomona,10970,41.18,-74.05
9142,US,NY,Mount Ivy,10970,41.18,-74.05
9143,US,NY,Pond Eddy,12770,41.44,-74.82
9144,US,NY,Port Chester,10573,41.0,-73.66
9145,US,NY,Rye Brook,10573,41.0,-73.66
9146,US,NY,Portchester,10573,41.0,-73.66
9147,US,NY,Port Ewen,12466,41.9,-73.97
9148,US,NY,Port Jervis,12771,41.37,-74.69
9149,US,NY,Pt Jervis,12771,41.37,-74.69
9150,US,NY,Westbrookville,12785,41.5,-74.55
9151,US,NY,Port Jervis,12785,41.5,-74.55
9152,US,NY,Westbrookvlle,12785,41.5,-74.55
9153,US,NY,Poughkeepsie,12601,41.69,-73.92
9154,US,NY,Poughkeepsie,12602,41.69,-73.92
9155,US,NY,Poughkeepsie,12603,41.69,-73.92
9156,US,NY,Arlington,12603,41.69,-73.92
9157,US,NY,Poughkeepsie,12604,41.69,-73.92
9158,US,NY,Vassar College,12604,41.69,-73.92
9159,US,NY,Poughquag,12570,41.63,-73.66
9160,US,NY,Pound Ridge,10576,41.21,-73.57
9161,US,NY,Scotts Corners,10576,41.21,-73.57
9162,US,NY,Prattsville,12468,42.31,-74.43
9163,US,NY,Red Falls,12468,42.31,-74.43
9164,US,NY,Preston Hollow,12469,42.44,-74.2
9165,US,NY,Preston Holw,12469,42.44,-74.2
9166,US,NY,Preston Hlow,12469,42.44,-74.2
9167,US,NY,Purchase,10577,41.03,-73.71
9168,US,NY,Purdys,10578,41.31,-73.65
9169,US,NY,Purdy Station,10578,41.31,-73.65
9170,US,NY,Putnam Valley,10579,41.34,-73.87
9171,US,NY,Adams Corners,10579,41.34,-73.87
9172,US,NY,Crofts Corners,10579,41.34,-73.87
9173,US,NY,Oscawana Lake,10579,41.34,-73.87
9174,US,NY,Tompkins Corners,10579,41.34,-73.87
9175,US,NY,Annandale On Hudson,12504,41.99,-73.83
9176,US,NY,Annandale,12504,41.99,-73.83
9177,US,NY,Red Hook,12504,41.99,-73.83
9178,US,NY,Barrytown,12507,41.99,-73.92
9179,US,NY,Red Hook,12507,41.99,-73.92
9180,US,NY,Red Hook,12571,41.99,-73.87
9181,US,NY,Milan,12571,41.99,-73.87
9182,US,NY,Rhinebeck,12572,41.92,-73.9
9183,US,NY,Rhinecliff,12574,41.92,-73.9
9184,US,NY,Rifton,12471,41.81,-74.04
9185,US,NY,Rock Hill,12775,41.62,-74.59
9186,US,NY,Rock Tavern,12575,41.47,-74.16
9187,US,NY,Roscoe,12776,41.93,-74.91
9188,US,NY,Rosendale,12472,41.84,-74.06
9189,US,NY,Round Top,12473,42.27,-74.06
9190,US,NY,Roxbury,12474,42.28,-74.56
9191,US,NY,Hubbell Cors,12474,42.28,-74.56
9192,US,NY,Ruby,12475,42.0,-74.01
9193,US,NY,Rye,10580,40.98,-73.69
9194,US,NY,Salisbury Mills,12577,41.44,-74.12
9195,US,NY,Salisbury Mls,12577,41.44,-74.12
9196,US,NY,Salt Point,12578,41.8,-73.8
9197,US,NY,Saugerties,12477,42.07,-73.94
9198,US,NY,West Saugerties,12477,42.07,-73.94
9199,US,NY,Scarsdale,10583,40.98,-73.77
9200,US,NY,Heathcote,10583,40.98,-73.77
9201,US,NY,Edgemont,10583,40.98,-73.77
9202,US,NY,Scarsdale Park,10583,40.98,-73.77
9203,US,NY,Shandaken,12480,42.12,-74.39
9204,US,NY,Shenorock,10587,41.3,-73.71
9205,US,NY,Shokan,12481,41.97,-74.2
9206,US,NY,Shrub Oak,10588,41.32,-73.82
9207,US,NY,Slate Hill,10973,41.37,-74.49
9208,US,NY,Sloatsburg,10974,41.16,-74.19
9209,US,NY,Smallwood,12778,41.66,-74.81
9210,US,NY,Somers,10589,41.33,-73.69
9211,US,NY,Somers Town,10589,41.33,-73.69
9212,US,NY,South Cairo,12482,42.27,-73.96
9213,US,NY,South Fallsburg,12779,41.71,-74.63
9214,US,NY,S Fallsburg,12779,41.71,-74.63
9215,US,NY,Arden,10910,41.22,-74.18
9216,US,NY,Southfields,10975,41.25,-74.17
9217,US,NY,South Salem,10590,41.25,-73.54
9218,US,NY,Lake Kitchawan,10590,41.25,-73.54
9219,US,NY,Lewisboro,10590,41.25,-73.54
9220,US,NY,Sparkill,10976,41.02,-73.9
9221,US,NY,Sparrow Bush,12780,41.44,-74.72
9222,US,NY,Sparrowbush,12780,41.44,-74.72
9223,US,NY,Spring Glen,12483,41.66,-74.42
9224,US,NY,Spring Valley,10977,41.11,-74.04
9225,US,NY,Chestnut Rdg,10977,41.11,-74.04
9226,US,NY,Chestnut Ridge,10977,41.11,-74.04
9227,US,NY,New Square,10977,41.11,-74.04
9228,US,NY,Kaser,10977,41.11,-74.04
9229,US,NY,New Hempstead,10977,41.11,-74.04
9230,US,NY,Wesley Hills,10977,41.11,-74.04
9231,US,NY,Staatsburg,12580,41.84,-73.92
9232,US,NY,Staatsburgh,12580,41.84,-73.92
9233,US,NY,Stanfordville,12581,41.86,-73.71
9234,US,NY,Sterling Forest,10979,41.25,-74.34
9235,US,NY,Sterling Frst,10979,41.25,-74.34
9236,US,NY,Stone Ridge,12484,41.86,-74.17
9237,US,NY,The Vly,12484,41.86,-74.17
9238,US,NY,Stony Point,10980,41.22,-73.99
9239,US,NY,Grassy Point,10980,41.22,-73.99
9240,US,NY,Stormville,12582,41.54,-73.73
9241,US,NY,Suffern,10901,41.11,-74.14
9242,US,NY,Airmont,10901,41.11,-74.14
9243,US,NY,Montebello,10901,41.11,-74.14
9244,US,NY,Sugar Loaf,10981,41.32,-74.27
9245,US,NY,Summitville,12781,41.62,-74.45
9246,US,NY,Swan Lake,12783,41.75,-74.77
9247,US,NY,Tallman,10982,41.11,-74.1
9248,US,NY,East Jewett,12424,42.27,-74.21
9249,US,NY,Tannersville,12424,42.27,-74.21
9250,US,NY,Tannersville,12485,42.19,-74.13
9251,US,NY,Tappan,10983,41.02,-73.95
9252,US,NY,Tarrytown,10591,41.06,-73.86
9253,US,NY,N Tarrytown,10591,41.06,-73.86
9254,US,NY,North Tarrytown,10591,41.06,-73.86
9255,US,NY,Sleepy Hollow,10591,41.06,-73.86
9256,US,NY,Philipse Manor,10591,41.06,-73.86
9257,US,NY,Pocantico Hills,10591,41.06,-73.86
9258,US,NY,Sleepy Hollow Manor,10591,41.06,-73.86
9259,US,NY,Thiells,10984,41.2,-74.01
9260,US,NY,Thompson Ridge,10985,41.58,-74.36
9261,US,NY,Thompson Rdg,10985,41.58,-74.36
9262,US,NY,Thompsonville,12784,41.66,-74.62
9263,US,NY,Thornwood,10594,41.11,-73.76
9264,US,NY,Tillson,12486,41.83,-74.06
9265,US,NY,Tivoli,12583,42.05,-73.91
9266,US,NY,Nevis,12583,42.05,-73.91
9267,US,NY,Tomkins Cove,10986,41.27,-73.98
9268,US,NY,Tuxedo Park,10987,41.2,-74.2
9269,US,NY,Tuxedo,10987,41.2,-74.2
9270,US,NY,Ulster Park,12487,41.86,-73.99
9271,US,NY,Unionville,10988,41.3,-74.56
9272,US,NY,Vails Gate,12584,41.45,-74.05
9273,US,NY,Valhalla,10595,41.07,-73.77
9274,US,NY,East View,10595,41.07,-73.77
9275,US,NY,Valley Cottage,10989,41.11,-73.94
9276,US,NY,Vly Cottage,10989,41.11,-73.94
9277,US,NY,Verbank,12585,41.71,-73.7
9278,US,NY,Verplanck,10596,41.26,-73.89
9279,US,NY,Waccabuc,10597,41.29,-73.6
9280,US,NY,Walden,12586,41.55,-74.18
9281,US,NY,Walker Valley,12588,41.62,-74.37
9282,US,NY,Wallkill,12589,41.6,-74.16
9283,US,NY,Wappingers Falls,12590,41.59,-73.91
9284,US,NY,New Hamburg,12590,41.59,-73.91
9285,US,NY,Wappingers Fl,12590,41.59,-73.91
9286,US,NY,Wappinger,12590,41.59,-73.91
9287,US,NY,Warwick,10990,41.25,-74.35
9288,US,NY,Washingtonville,10992,41.42,-74.15
9289,US,NY,Washingtonvle,10992,41.42,-74.15
9290,US,NY,Wassaic,12592,41.78,-73.54
9291,US,NY,Wawarsing,12489,41.73,-74.37
9292,US,NY,West Camp,12490,42.12,-73.92
9293,US,NY,West Haverstraw,10993,41.2,-73.98
9294,US,NY,W Haverstraw,10993,41.2,-73.98
9295,US,NY,West Hurley,12491,42.0,-74.11
9296,US,NY,W Hurley,12491,42.0,-74.11
9297,US,NY,West Kill,12492,42.18,-74.34
9298,US,NY,West Nyack,10994,41.09,-73.96
9299,US,NY,West Park,12493,41.78,-73.96
9300,US,NY,West Point,10996,41.36,-74.02
9301,US,NY,United States Military Acade,10996,41.36,-74.02
9302,US,NY,West Point Military Reservat,10996,41.36,-74.02
9303,US,NY,West Point,10997,41.36,-74.02
9304,US,NY,U S C C,10997,41.36,-74.02
9305,US,NY,West Shokan,12494,41.96,-74.28
9306,US,NY,W Shokan,12494,41.96,-74.28
9307,US,NY,Westtown,10998,41.32,-74.54
9308,US,NY,White Lake,12786,41.67,-74.82
9309,US,NY,White Plains,10601,41.02,-73.75
9310,US,NY,White Plains,10602,41.02,-73.75
9311,US,NY,White Plains,10603,41.02,-73.75
9312,US,NY,N White Plains,10603,41.02,-73.75
9313,US,NY,N White Plns,10603,41.02,-73.75
9314,US,NY,North White Plains,10603,41.02,-73.75
9315,US,NY,West Harrison,10604,41.05,-73.74
9316,US,NY,W Harrison,10604,41.05,-73.74
9317,US,NY,White Plains,10604,41.05,-73.74
9318,US,NY,East White Plains,10604,41.05,-73.74
9319,US,NY,Westchester County Airport,10604,41.05,-73.74
9320,US,NY,White Plains,10605,41.02,-73.75
9321,US,NY,Gedney,10605,41.02,-73.75
9322,US,NY,White Plains,10606,41.02,-73.75
9323,US,NY,White Plains,10607,41.02,-73.75
9324,US,NY,Greenburgh,10607,41.02,-73.75
9325,US,NY,White Plains,10610,41.02,-73.75
9326,US,NY,White Sulphur Springs,12787,41.79,-74.82
9327,US,NY,Wht Sphr Spgs,12787,41.79,-74.82
9328,US,NY,Willow,12495,42.09,-74.2
9329,US,NY,Windham,12496,42.3,-74.25
9330,US,NY,Wingdale,12594,41.64,-73.56
9331,US,NY,Woodbourne,12788,41.75,-74.59
9332,US,NY,Woodridge,12789,41.71,-74.57
9333,US,NY,Woodstock,12498,42.03,-74.11
9334,US,NY,Wurtsboro,12790,41.57,-74.48
9335,US,NY,Yonkers,10701,40.94,-73.86
9336,US,NY,Yonkers,10702,40.94,-73.86
9337,US,NY,Yonkers,10703,40.94,-73.86
9338,US,NY,Yonkers,10704,40.94,-73.86
9339,US,NY,Yonkers,10705,40.94,-73.86
9340,US,NY,Hastings On Hudson,10706,40.98,-73.87
9341,US,NY,Hastings Hdsn,10706,40.98,-73.87
9342,US,NY,Yonkers,10706,40.98,-73.87
9343,US,NY,Hastings Hudson,10706,40.98,-73.87
9344,US,NY,Tuckahoe,10707,40.95,-73.82
9345,US,NY,Eastchester,10707,40.95,-73.82
9346,US,NY,Yonkers,10707,40.95,-73.82
9347,US,NY,Bronxville,10708,40.93,-73.82
9348,US,NY,Yonkers,10708,40.93,-73.82
9349,US,NY,Eastchester,10709,40.95,-73.8
9350,US,NY,Yonkers,10709,40.95,-73.8
9351,US,NY,Yonkers,10710,40.94,-73.86
9352,US,NY,Centuck,10710,40.94,-73.86
9353,US,NY,Yorktown Heights,10598,41.27,-73.78
9354,US,NY,Yorktown Hts,10598,41.27,-73.78
9355,US,NY,Yorktown,10598,41.27,-73.78
9356,US,NY,Yorktown Hgts,10598,41.27,-73.78
9357,US,NY,Youngsville,12791,41.8,-74.88
9358,US,NY,Yulan,12792,41.52,-74.93
9359,US,NY,Brooklyn,11201,40.64,-73.94
9360,US,NY,Brooklyn,11202,40.64,-73.94
9361,US,NY,Brooklyn,11203,40.64,-73.94
9362,US,NY,Brooklyn,11204,40.64,-73.94
9363,US,NY,Brooklyn,11205,40.64,-73.94
9364,US,NY,Brooklyn,11206,40.64,-73.94
9365,US,NY,Brooklyn,11207,40.64,-73.94
9366,US,NY,Brooklyn,11208,40.64,-73.94
9367,US,NY,Brooklyn,11209,40.64,-73.94
9368,US,NY,Brooklyn,11210,40.64,-73.94
9369,US,NY,Brooklyn,11211,40.64,-73.94
9370,US,NY,Brooklyn,11212,40.64,-73.94
9371,US,NY,Brooklyn,11213,40.64,-73.94
9372,US,NY,Brooklyn,11214,40.64,-73.94
9373,US,NY,Brooklyn,11215,40.64,-73.94
9374,US,NY,Brooklyn,11216,40.64,-73.94
9375,US,NY,Brooklyn,11217,40.64,-73.94
9376,US,NY,Brooklyn,11218,40.64,-73.94
9377,US,NY,Brooklyn,11219,40.64,-73.94
9378,US,NY,Brooklyn,11220,40.64,-73.94
9379,US,NY,Brooklyn,11221,40.64,-73.94
9380,US,NY,Brooklyn,11222,40.64,-73.94
9381,US,NY,Brooklyn,11223,40.64,-73.94
9382,US,NY,Brooklyn,11224,40.64,-73.94
9383,US,NY,Brooklyn,11225,40.64,-73.94
9384,US,NY,Brooklyn,11226,40.64,-73.94
9385,US,NY,Brooklyn,11228,40.64,-73.94
9386,US,NY,Brooklyn,11229,40.64,-73.94
9387,US,NY,Brooklyn,11230,40.64,-73.94
9388,US,NY,Brooklyn,11231,40.64,-73.94
9389,US,NY,Brooklyn,11232,40.64,-73.94
9390,US,NY,Brooklyn,11233,40.64,-73.94
9391,US,NY,Brooklyn,11234,40.64,-73.94
9392,US,NY,Brooklyn,11235,40.64,-73.94
9393,US,NY,Brooklyn,11236,40.64,-73.94
9394,US,NY,Brooklyn,11237,40.64,-73.94
9395,US,NY,Brooklyn,11238,40.64,-73.94
9396,US,NY,Brooklyn,11239,40.64,-73.94
9397,US,NY,Brooklyn,11241,40.64,-73.94
9398,US,NY,Brooklyn,11242,40.64,-73.94
9399,US,NY,Brooklyn,11243,40.64,-73.94
9400,US,NY,Brooklyn,11245,40.64,-73.94
9401,US,NY,Chase Manhattan Bank,11245,40.64,-73.94
9402,US,NY,Brooklyn,11247,40.64,-73.94
9403,US,NY,Brooklyn,11249,40.64,-73.94
9404,US,NY,Brooklyn,11251,40.64,-73.94
9405,US,NY,Brooklyn Navy Yard,11251,40.64,-73.94
9406,US,NY,Brooklyn,11252,40.64,-73.94
9407,US,NY,Fort Hamilton,11252,40.64,-73.94
9408,US,NY,Brooklyn,11256,40.64,-73.94
9409,US,NY,Inwood,11096,40.62,-73.75
9410,US,NY,Far Rockaway,11096,40.62,-73.75
9411,US,NY,Inwood Finance,11096,40.62,-73.75
9412,US,NY,Far Rockaway,11690,40.59,-73.81
9413,US,NY,Edgemere,11690,40.59,-73.81
9414,US,NY,Wave Crest,11690,40.59,-73.81
9415,US,NY,Queens,11690,40.59,-73.81
9416,US,NY,Far Rockaway,11691,40.59,-73.81
9417,US,NY,Queens,11691,40.59,-73.81
9418,US,NY,Arverne,11692,40.59,-73.79
9419,US,NY,Far Rockaway,11692,40.59,-73.79
9420,US,NY,Queens,11692,40.59,-73.79
9421,US,NY,Far Rockaway,11693,40.59,-73.81
9422,US,NY,Broad Channel,11693,40.59,-73.81
9423,US,NY,Rockaway Beac,11693,40.59,-73.81
9424,US,NY,Rockaway Beach,11693,40.59,-73.81
9425,US,NY,Queens,11693,40.59,-73.81
